transaction_id,customer_id,transaction_date,amount,payment_status,days_overdue,invoice_id
2310,209,2023-10-19,166.49,Late,21,INV-209-202310
2311,210,2023-01-21,192.10,Paid,0,INV-210-202301
2312,210,2023-02-21,192.10,Paid,0,INV-210-202302
2313,210,2023-03-21,192.10,Paid,0,INV-210-202303
2314,210,2023-04-21,192.10,Late,0,INV-210-202304
2315,210,2023-05-21,192.10,Paid,9,INV-210-202305
2316,210,2023-06-21,192.10,Paid,0,INV-210-202306
2317,210,2023-07-21,192.10,Paid,0,INV-210-202307
2318,210,2023-08-21,192.10,Paid,0,INV-210-202308
2319,210,2023-09-21,192.10,Late,0,INV-210-202309
2320,210,2023-10-21,192.10,Paid,0,INV-210-202310
2321,211,2023-01-23,253.21,Paid,0,INV-211-202301
2322,211,2023-02-23,253.21,Late,0,INV-211-202302
2323,211,2023-03-23,253.21,Paid,9,INV-211-202303
2324,211,2023-04-23,253.21,Paid,0,INV-211-202304
2325,211,2023-05-23,253.21,Failed,0,INV-211-202305
2326,211,2023-06-23,253.21,Paid,0,INV-211-202306
2327,211,2023-07-23,253.21,Pending,11,INV-211-202307
2328,211,2023-08-23,253.21,Pending,9,INV-211-202308
2329,211,2023-09-23,253.21,Late,11,INV-211-202309
2330,211,2023-10-23,253.21,Late,15,INV-211-202310
2331,212,2023-01-25,279.58,Late,0,INV-212-202301
2332,212,2023-02-25,279.58,Paid,0,INV-212-202302
2333,212,2023-03-25,279.58,Paid,0,INV-212-202303
2334,212,2023-04-25,279.58,Late,0,INV-212-202304
2335,212,2023-05-25,279.58,Paid,0,INV-212-202305
2336,212,2023-06-25,279.58,Paid,0,INV-212-202306
2337,212,2023-07-25,279.58,Paid,0,INV-212-202307
2338,212,2023-08-25,279.58,Paid,0,INV-212-202308
2339,212,2023-09-25,279.58,Paid,0,INV-212-202309
2340,212,2023-10-25,279.58,Paid,0,INV-212-202310
2341,213,2023-01-27,105.72,Paid,0,INV-213-202301
2342,213,2023-02-27,105.72,Paid,0,INV-213-202302
2343,213,2023-03-27,105.72,Paid,0,INV-213-202303
2344,213,2023-04-27,105.72,Paid,0,INV-213-202304
2345,213,2023-05-27,105.72,Late,0,INV-213-202305
2346,214,2023-01-29,283.84,Paid,11,INV-214-202301
2347,214,2023-02-28,283.84,Paid,0,INV-214-202302
2348,214,2023-03-29,283.84,Paid,0,INV-214-202303
2349,214,2023-04-29,283.84,Paid,0,INV-214-202304
2350,214,2023-05-29,283.84,Late,7,INV-214-202305
2351,214,2023-06-29,283.84,Paid,0,INV-214-202306
2352,214,2023-07-29,283.84,Paid,0,INV-214-202307
2353,214,2023-08-29,283.84,Late,11,INV-214-202308
2354,214,2023-09-29,283.84,Late,0,INV-214-202309
2355,214,2023-10-29,283.84,Paid,0,INV-214-202310
2356,215,2023-01-31,227.12,Paid,0,INV-215-202301
2357,215,2023-02-28,227.12,Late,0,INV-215-202302
2358,215,2023-03-31,227.12,Late,0,INV-215-202303
2359,215,2023-04-30,227.12,Paid,0,INV-215-202304
2360,216,2023-02-02,158.18,Paid,0,INV-216-202302
2361,216,2023-03-02,158.18,Paid,0,INV-216-202303
2362,216,2023-04-02,158.18,Paid,0,INV-216-202304
2363,216,2023-05-02,158.18,Paid,0,INV-216-202305
2364,216,2023-06-02,158.18,Paid,0,INV-216-202306
2365,216,2023-07-02,158.18,Paid,0,INV-216-202307
2366,216,2023-08-02,158.18,Late,0,INV-216-202308
2367,217,2023-02-04,191.89,Late,0,INV-217-202302
2368,217,2023-03-04,191.89,Paid,0,INV-217-202303
2369,217,2023-04-04,191.89,Paid,0,INV-217-202304
2370,217,2023-05-04,191.89,Paid,0,INV-217-202305
2371,217,2023-06-04,191.89,Paid,0,INV-217-202306
2372,217,2023-07-04,191.89,Paid,11,INV-217-202307
2373,217,2023-08-04,191.89,Paid,0,INV-217-202308
2374,217,2023-09-04,191.89,Paid,0,INV-217-202309
2375,217,2023-10-04,191.89,Paid,9,INV-217-202310
2376,217,2023-11-04,191.89,Paid,0,INV-217-202311
2377,218,2023-02-06,187.77,Late,0,INV-218-202302
2378,218,2023-03-06,187.77,Paid,0,INV-218-202303
2379,218,2023-04-06,187.77,Paid,0,INV-218-202304
2380,218,2023-05-06,187.77,Paid,0,INV-218-202305
2381,218,2023-06-06,187.77,Paid,0,INV-218-202306
2382,218,2023-07-06,187.77,Paid,0,INV-218-202307
2383,218,2023-08-06,187.77,Paid,13,INV-218-202308
2384,218,2023-09-06,187.77,Paid,0,INV-218-202309
2385,218,2023-10-06,187.77,Paid,0,INV-218-202310
2386,218,2023-11-06,187.77,Failed,0,INV-218-202311
2387,219,2023-02-08,213.44,Late,0,INV-219-202302
2388,219,2023-03-08,213.44,Paid,0,INV-219-202303
2389,219,2023-04-08,213.44,Paid,0,INV-219-202304
2390,219,2023-05-08,213.44,Paid,0,INV-219-202305
2391,219,2023-06-08,213.44,Paid,0,INV-219-202306
2392,219,2023-07-08,213.44,Paid,0,INV-219-202307
2393,219,2023-08-08,213.44,Paid,0,INV-219-202308
2394,219,2023-09-08,213.44,Paid,0,INV-219-202309
2395,219,2023-10-08,213.44,Paid,0,INV-219-202310
2396,219,2023-11-08,213.44,Paid,7,INV-219-202311
2397,220,2023-02-10,264.48,Paid,0,INV-220-202302
2398,220,2023-03-10,264.48,Paid,0,INV-220-202303
2399,220,2023-04-10,264.48,Paid,0,INV-220-202304
2400,220,2023-05-10,264.48,Paid,0,INV-220-202305
2401,220,2023-06-10,264.48,Paid,0,INV-220-202306
2402,221,2023-02-12,165.96,Paid,0,INV-221-202302
2403,221,2023-03-12,165.96,Late,0,INV-221-202303
2404,221,2023-04-12,165.96,Paid,9,INV-221-202304
2405,222,2023-02-14,238.53,Paid,0,INV-222-202302
2406,222,2023-03-14,238.53,Paid,5,INV-222-202303
2407,222,2023-04-14,238.53,Late,0,INV-222-202304
2408,222,2023-05-14,238.53,Paid,0,INV-222-202305
2409,223,2023-02-16,260.23,Paid,0,INV-223-202302
2410,223,2023-03-16,260.23,Pending,23,INV-223-202303
2411,223,2023-04-16,260.23,Failed,6,INV-223-202304
2412,223,2023-05-16,260.23,Failed,17,INV-223-202305
2413,223,2023-06-16,260.23,Late,19,INV-223-202306
2414,223,2023-07-16,260.23,Late,28,INV-223-202307
2415,223,2023-08-16,260.23,Pending,22,INV-223-202308
2416,223,2023-09-16,260.23,Late,22,INV-223-202309
2417,223,2023-10-16,260.23,Failed,9,INV-223-202310
2418,223,2023-11-16,260.23,Late,26,INV-223-202311
2419,224,2023-02-18,203.24,Paid,0,INV-224-202302
2420,224,2023-03-18,203.24,Paid,0,INV-224-202303
2421,224,2023-04-18,203.24,Paid,0,INV-224-202304
2422,224,2023-05-18,203.24,Paid,0,INV-224-202305
2423,224,2023-06-18,203.24,Late,10,INV-224-202306
2424,224,2023-07-18,203.24,Late,17,INV-224-202307
2425,224,2023-08-18,203.24,Failed,6,INV-224-202308
2426,224,2023-09-18,203.24,Failed,20,INV-224-202309
2427,224,2023-10-18,203.24,Failed,23,INV-224-202310
2428,224,2023-11-18,203.24,Pending,5,INV-224-202311
2429,225,2023-02-20,274.26,Paid,0,INV-225-202302
2430,225,2023-03-20,274.26,Late,2,INV-225-202303
2431,225,2023-04-20,274.26,Paid,0,INV-225-202304
2432,225,2023-05-20,274.26,Paid,0,INV-225-202305
2433,225,2023-06-20,274.26,Paid,0,INV-225-202306
2434,225,2023-07-20,274.26,Paid,0,INV-225-202307
2435,225,2023-08-20,274.26,Paid,0,INV-225-202308
2436,225,2023-09-20,274.26,Paid,0,INV-225-202309
2437,225,2023-10-20,274.26,Paid,0,INV-225-202310
2438,225,2023-11-20,274.26,Paid,1,INV-225-202311
2439,226,2023-02-22,244.42,Paid,0,INV-226-202302
2440,226,2023-03-22,244.42,Late,0,INV-226-202303
2441,226,2023-04-22,244.42,Paid,0,INV-226-202304
2442,226,2023-05-22,244.42,Paid,7,INV-226-202305
2443,226,2023-06-22,244.42,Paid,0,INV-226-202306
2444,226,2023-07-22,244.42,Paid,14,INV-226-202307
2445,226,2023-08-22,244.42,Pending,23,INV-226-202308
2446,227,2023-02-24,164.97,Paid,6,INV-227-202302
2447,227,2023-03-24,164.97,Paid,0,INV-227-202303
2448,228,2023-02-26,612.42,Paid,0,INV-228-202302
2449,228,2023-03-26,612.42,Paid,0,INV-228-202303
2450,228,2023-04-26,612.42,Paid,0,INV-228-202304
2451,228,2023-05-26,612.42,Paid,0,INV-228-202305
2452,228,2023-06-26,612.42,Late,0,INV-228-202306
2453,228,2023-07-26,612.42,Paid,11,INV-228-202307
2454,228,2023-08-26,612.42,Paid,0,INV-228-202308
2455,228,2023-09-26,612.42,Late,0,INV-228-202309
2456,228,2023-10-26,612.42,Paid,0,INV-228-202310
2457,229,2023-02-28,151.22,Late,0,INV-229-202302
2458,229,2023-03-28,151.22,Paid,0,INV-229-202303
2459,229,2023-04-28,151.22,Paid,0,INV-229-202304
2460,229,2023-05-28,151.22,Paid,0,INV-229-202305
2461,229,2023-06-28,151.22,Late,0,INV-229-202306
2462,229,2023-07-28,151.22,Paid,0,INV-229-202307
2463,229,2023-08-28,151.22,Late,0,INV-229-202308
2464,229,2023-09-28,151.22,Paid,0,INV-229-202309
2465,229,2023-10-28,151.22,Paid,0,INV-229-202310
2466,229,2023-11-28,151.22,Paid,15,INV-229-202311
2467,230,2023-03-02,121.67,Paid,0,INV-230-202303
2468,230,2023-04-02,121.67,Paid,0,INV-230-202304
2469,230,2023-05-02,121.67,Paid,0,INV-230-202305
2470,230,2023-06-02,121.67,Paid,0,INV-230-202306
2471,230,2023-07-02,121.67,Paid,0,INV-230-202307
2472,230,2023-08-02,121.67,Paid,0,INV-230-202308
2473,230,2023-09-02,121.67,Paid,0,INV-230-202309
2474,230,2023-10-02,121.67,Paid,0,INV-230-202310
2475,231,2023-03-04,169.40,Paid,1,INV-231-202303
2476,231,2023-04-04,169.40,Failed,0,INV-231-202304
2477,231,2023-05-04,169.40,Paid,0,INV-231-202305
2478,231,2023-06-04,169.40,Paid,0,INV-231-202306
2479,231,2023-07-04,169.40,Paid,2,INV-231-202307
2480,231,2023-08-04,169.40,Paid,0,INV-231-202308
2481,231,2023-09-04,169.40,Paid,1,INV-231-202309
2482,231,2023-10-04,169.40,Late,0,INV-231-202310
2483,231,2023-11-04,169.40,Paid,0,INV-231-202311
2484,231,2023-12-04,169.40,Paid,0,INV-231-202312
2485,232,2023-03-06,289.68,Paid,0,INV-232-202303
2486,232,2023-04-06,289.68,Late,0,INV-232-202304
2487,232,2023-05-06,289.68,Paid,15,INV-232-202305
2488,232,2023-06-06,289.68,Failed,1,INV-232-202306
2489,232,2023-07-06,289.68,Paid,9,INV-232-202307
2490,232,2023-08-06,289.68,Failed,0,INV-232-202308
2491,232,2023-09-06,289.68,Paid,0,INV-232-202309
2492,232,2023-10-06,289.68,Paid,0,INV-232-202310
2493,232,2023-11-06,289.68,Paid,10,INV-232-202311
2494,232,2023-12-06,289.68,Paid,0,INV-232-202312
2495,233,2023-03-08,766.07,Late,0,INV-233-202303
2496,233,2023-04-08,766.07,Paid,0,INV-233-202304
2497,233,2023-05-08,766.07,Paid,0,INV-233-202305
2498,233,2023-06-08,766.07,Paid,0,INV-233-202306
2499,233,2023-07-08,766.07,Paid,0,INV-233-202307
2500,233,2023-08-08,766.07,Late,0,INV-233-202308
2501,233,2023-09-08,766.07,Failed,0,INV-233-202309
2502,233,2023-10-08,766.07,Failed,0,INV-233-202310
2503,234,2023-03-10,139.72,Paid,0,INV-234-202303
2504,234,2023-04-10,139.72,Paid,0,INV-234-202304
2505,234,2023-05-10,139.72,Paid,0,INV-234-202305
2506,234,2023-06-10,139.72,Late,0,INV-234-202306
2507,234,2023-07-10,139.72,Late,0,INV-234-202307
2508,234,2023-08-10,139.72,Paid,0,INV-234-202308
2509,234,2023-09-10,139.72,Paid,0,INV-234-202309
2510,234,2023-10-10,139.72,Late,0,INV-234-202310
2511,234,2023-11-10,139.72,Paid,0,INV-234-202311
2512,234,2023-12-10,139.72,Paid,0,INV-234-202312
2513,235,2023-03-12,538.13,Late,0,INV-235-202303
2514,235,2023-04-12,538.13,Paid,0,INV-235-202304
2515,235,2023-05-12,538.13,Late,0,INV-235-202305
2516,235,2023-06-12,538.13,Paid,0,INV-235-202306
2517,235,2023-07-12,538.13,Paid,0,INV-235-202307
2518,235,2023-08-12,538.13,Paid,0,INV-235-202308
2519,236,2023-03-14,705.26,Late,0,INV-236-202303
2520,236,2023-04-14,705.26,Paid,14,INV-236-202304
2521,236,2023-05-14,705.26,Paid,0,INV-236-202305
2522,236,2023-06-14,705.26,Late,0,INV-236-202306
2523,236,2023-07-14,705.26,Paid,0,INV-236-202307
2524,236,2023-08-14,705.26,Paid,0,INV-236-202308
2525,236,2023-09-14,705.26,Failed,14,INV-236-202309
2526,236,2023-10-14,705.26,Paid,0,INV-236-202310
2527,236,2023-11-14,705.26,Paid,8,INV-236-202311
2528,236,2023-12-14,705.26,Paid,5,INV-236-202312
2529,237,2023-03-16,742.74,Paid,0,INV-237-202303
2530,237,2023-04-16,742.74,Paid,0,INV-237-202304
2531,237,2023-05-16,742.74,Paid,0,INV-237-202305
2532,237,2023-06-16,742.74,Late,0,INV-237-202306
2533,237,2023-07-16,742.74,Late,0,INV-237-202307
2534,237,2023-08-16,742.74,Paid,0,INV-237-202308
2535,237,2023-09-16,742.74,Paid,5,INV-237-202309
2536,237,2023-10-16,742.74,Late,0,INV-237-202310
2537,237,2023-11-16,742.74,Paid,0,INV-237-202311
2538,237,2023-12-16,742.74,Paid,1,INV-237-202312
2539,238,2023-03-18,190.81,Paid,0,INV-238-202303
2540,238,2023-04-18,190.81,Paid,0,INV-238-202304
2541,238,2023-05-18,190.81,Paid,0,INV-238-202305
2542,238,2023-06-18,190.81,Paid,0,INV-238-202306
2543,238,2023-07-18,190.81,Paid,0,INV-238-202307
2544,238,2023-08-18,190.81,Paid,0,INV-238-202308
2545,238,2023-09-18,190.81,Paid,0,INV-238-202309
2546,239,2023-03-20,206.97,Failed,9,INV-239-202303
2547,239,2023-04-20,206.97,Late,15,INV-239-202304
2548,239,2023-05-20,206.97,Late,19,INV-239-202305
2549,239,2023-06-20,206.97,Late,16,INV-239-202306
2550,239,2023-07-20,206.97,Failed,19,INV-239-202307
2551,239,2023-08-20,206.97,Pending,18,INV-239-202308
2552,239,2023-09-20,206.97,Failed,29,INV-239-202309
2553,239,2023-10-20,206.97,Failed,29,INV-239-202310
2554,239,2023-11-20,206.97,Late,18,INV-239-202311
2555,239,2023-12-20,206.97,Pending,11,INV-239-202312
2556,240,2023-03-22,255.12,Paid,8,INV-240-202303
2557,240,2023-04-22,255.12,Paid,0,INV-240-202304
2558,240,2023-05-22,255.12,Paid,0,INV-240-202305
2559,240,2023-06-22,255.12,Paid,0,INV-240-202306
2560,240,2023-07-22,255.12,Paid,0,INV-240-202307
2561,240,2023-08-22,255.12,Paid,0,INV-240-202308
2562,240,2023-09-22,255.12,Paid,0,INV-240-202309
2563,240,2023-10-22,255.12,Late,0,INV-240-202310
2564,240,2023-11-22,255.12,Paid,9,INV-240-202311
2565,240,2023-12-22,255.12,Paid,0,INV-240-202312
2566,241,2023-03-24,153.58,Paid,3,INV-241-202303
2567,241,2023-04-24,153.58,Paid,0,INV-241-202304
2568,241,2023-05-24,153.58,Paid,0,INV-241-202305
2569,241,2023-06-24,153.58,Paid,0,INV-241-202306
2570,241,2023-07-24,153.58,Late,0,INV-241-202307
2571,241,2023-08-24,153.58,Paid,0,INV-241-202308
2572,241,2023-09-24,153.58,Paid,0,INV-241-202309
2573,241,2023-10-24,153.58,Paid,0,INV-241-202310
2574,241,2023-11-24,153.58,Paid,7,INV-241-202311
2575,241,2023-12-24,153.58,Paid,0,INV-241-202312
2576,242,2023-03-26,120.02,Paid,15,INV-242-202303
2577,242,2023-04-26,120.02,Late,0,INV-242-202304
2578,242,2023-05-26,120.02,Paid,0,INV-242-202305
2579,242,2023-06-26,120.02,Paid,0,INV-242-202306
2580,242,2023-07-26,120.02,Paid,0,INV-242-202307
2581,242,2023-08-26,120.02,Paid,6,INV-242-202308
2582,242,2023-09-26,120.02,Paid,0,INV-242-202309
2583,242,2023-10-26,120.02,Paid,0,INV-242-202310
2584,242,2023-11-26,120.02,Late,0,INV-242-202311
2585,242,2023-12-26,120.02,Paid,0,INV-242-202312
2586,243,2023-03-28,794.61,Paid,3,INV-243-202303
2587,243,2023-04-28,794.61,Paid,0,INV-243-202304
2588,243,2023-05-28,794.61,Paid,0,INV-243-202305
2589,243,2023-06-28,794.61,Paid,0,INV-243-202306
2590,243,2023-07-28,794.61,Paid,0,INV-243-202307
2591,243,2023-08-28,794.61,Paid,0,INV-243-202308
2592,243,2023-09-28,794.61,Paid,0,INV-243-202309
2593,243,2023-10-28,794.61,Paid,0,INV-243-202310
2594,244,2023-03-30,563.62,Late,0,INV-244-202303
2595,244,2023-04-30,563.62,Paid,14,INV-244-202304
2596,244,2023-05-30,563.62,Late,24,INV-244-202305
2597,244,2023-06-30,563.62,Pending,12,INV-244-202306
2598,244,2023-07-30,563.62,Late,24,INV-244-202307
2599,245,2023-04-01,175.56,Paid,0,INV-245-202304
2600,245,2023-05-01,175.56,Paid,0,INV-245-202305
2601,245,2023-06-01,175.56,Paid,0,INV-245-202306
2602,245,2023-07-01,175.56,Paid,0,INV-245-202307
2603,245,2023-08-01,175.56,Pending,26,INV-245-202308
2604,245,2023-09-01,175.56,Pending,12,INV-245-202309
2605,245,2023-10-01,175.56,Late,16,INV-245-202310
2606,245,2023-11-01,175.56,Failed,21,INV-245-202311
2607,245,2023-12-01,175.56,Late,8,INV-245-202312
2608,245,2024-01-01,175.56,Pending,16,INV-245-202401
2609,246,2023-04-03,175.39,Paid,0,INV-246-202304
2610,246,2023-05-03,175.39,Paid,0,INV-246-202305
2611,246,2023-06-03,175.39,Paid,0,INV-246-202306
2612,246,2023-07-03,175.39,Late,0,INV-246-202307
2613,246,2023-08-03,175.39,Paid,0,INV-246-202308
2614,246,2023-09-03,175.39,Paid,0,INV-246-202309
2615,246,2023-10-03,175.39,Paid,0,INV-246-202310
2616,246,2023-11-03,175.39,Paid,0,INV-246-202311
2617,247,2023-04-05,297.54,Late,13,INV-247-202304
2618,247,2023-05-05,297.54,Paid,0,INV-247-202305
2619,247,2023-06-05,297.54,Paid,0,INV-247-202306
2620,247,2023-07-05,297.54,Paid,1,INV-247-202307
2621,247,2023-08-05,297.54,Late,0,INV-247-202308
2622,247,2023-09-05,297.54,Paid,0,INV-247-202309
2623,247,2023-10-05,297.54,Paid,0,INV-247-202310
2624,247,2023-11-05,297.54,Late,0,INV-247-202311
2625,247,2023-12-05,297.54,Paid,0,INV-247-202312
2626,247,2024-01-05,297.54,Paid,0,INV-247-202401
2627,248,2023-04-07,729.02,Paid,0,INV-248-202304
2628,248,2023-05-07,729.02,Paid,0,INV-248-202305
2629,248,2023-06-07,729.02,Paid,0,INV-248-202306
2630,248,2023-07-07,729.02,Paid,0,INV-248-202307
2631,248,2023-08-07,729.02,Paid,0,INV-248-202308
2632,248,2023-09-07,729.02,Paid,0,INV-248-202309
2633,248,2023-10-07,729.02,Failed,13,INV-248-202310
2634,248,2023-11-07,729.02,Pending,21,INV-248-202311
2635,248,2023-12-07,729.02,Failed,19,INV-248-202312
2636,248,2024-01-07,729.02,Late,6,INV-248-202401
2637,249,2023-04-09,200.76,Paid,0,INV-249-202304
2638,249,2023-05-09,200.76,Paid,0,INV-249-202305
2639,249,2023-06-09,200.76,Paid,9,INV-249-202306
2640,249,2023-07-09,200.76,Paid,0,INV-249-202307
2641,249,2023-08-09,200.76,Paid,0,INV-249-202308
2642,249,2023-09-09,200.76,Paid,0,INV-249-202309
2643,249,2023-10-09,200.76,Paid,0,INV-249-202310
2644,249,2023-11-09,200.76,Paid,0,INV-249-202311
2645,249,2023-12-09,200.76,Paid,0,INV-249-202312
2646,249,2024-01-09,200.76,Paid,0,INV-249-202401
2647,250,2023-04-11,144.54,Paid,0,INV-250-202304
2648,250,2023-05-11,144.54,Paid,0,INV-250-202305
2649,250,2023-06-11,144.54,Paid,0,INV-250-202306
2650,250,2023-07-11,144.54,Late,0,INV-250-202307
2651,250,2023-08-11,144.54,Paid,0,INV-250-202308
2652,250,2023-09-11,144.54,Paid,0,INV-250-202309
2653,250,2023-10-11,144.54,Paid,0,INV-250-202310
2654,250,2023-11-11,144.54,Paid,0,INV-250-202311
2655,250,2023-12-11,144.54,Late,0,INV-250-202312
2656,250,2024-01-11,144.54,Failed,0,INV-250-202401
2657,251,2023-04-13,237.75,Paid,0,INV-251-202304
2658,251,2023-05-13,237.75,Paid,0,INV-251-202305
2659,251,2023-06-13,237.75,Paid,0,INV-251-202306
2660,251,2023-07-13,237.75,Paid,0,INV-251-202307
2661,251,2023-08-13,237.75,Late,0,INV-251-202308
2662,251,2023-09-13,237.75,Paid,5,INV-251-202309
2663,251,2023-10-13,237.75,Paid,0,INV-251-202310
2664,251,2023-11-13,237.75,Late,0,INV-251-202311
2665,251,2023-12-13,237.75,Paid,0,INV-251-202312
2666,251,2024-01-13,237.75,Paid,0,INV-251-202401
2667,252,2023-04-15,137.26,Paid,0,INV-252-202304
2668,252,2023-05-15,137.26,Paid,0,INV-252-202305
2669,252,2023-06-15,137.26,Paid,0,INV-252-202306
2670,252,2023-07-15,137.26,Paid,0,INV-252-202307
2671,252,2023-08-15,137.26,Late,0,INV-252-202308
2672,252,2023-09-15,137.26,Paid,0,INV-252-202309
2673,252,2023-10-15,137.26,Paid,0,INV-252-202310
2674,252,2023-11-15,137.26,Paid,2,INV-252-202311
2675,252,2023-12-15,137.26,Paid,10,INV-252-202312
2676,252,2024-01-15,137.26,Late,0,INV-252-202401
2677,253,2023-04-17,273.05,Late,0,INV-253-202304
2678,253,2023-05-17,273.05,Paid,0,INV-253-202305
2679,253,2023-06-17,273.05,Paid,0,INV-253-202306
2680,253,2023-07-17,273.05,Paid,0,INV-253-202307
2681,253,2023-08-17,273.05,Paid,0,INV-253-202308
2682,253,2023-09-17,273.05,Paid,4,INV-253-202309
2683,253,2023-10-17,273.05,Pending,15,INV-253-202310
2684,253,2023-11-17,273.05,Failed,5,INV-253-202311
2685,253,2023-12-17,273.05,Pending,12,INV-253-202312
2686,253,2024-01-17,273.05,Late,16,INV-253-202401
2687,254,2023-04-19,267.89,Paid,0,INV-254-202304
2688,254,2023-05-19,267.89,Late,0,INV-254-202305
2689,254,2023-06-19,267.89,Late,0,INV-254-202306
2690,254,2023-07-19,267.89,Paid,0,INV-254-202307
2691,254,2023-08-19,267.89,Late,0,INV-254-202308
2692,254,2023-09-19,267.89,Paid,0,INV-254-202309
2693,254,2023-10-19,267.89,Paid,0,INV-254-202310
2694,254,2023-11-19,267.89,Paid,0,INV-254-202311
2695,254,2023-12-19,267.89,Paid,0,INV-254-202312
2696,254,2024-01-19,267.89,Paid,0,INV-254-202401
2697,255,2023-04-21,281.28,Paid,0,INV-255-202304
2698,255,2023-05-21,281.28,Late,0,INV-255-202305
2699,255,2023-06-21,281.28,Paid,0,INV-255-202306
2700,255,2023-07-21,281.28,Paid,0,INV-255-202307
2701,255,2023-08-21,281.28,Paid,0,INV-255-202308
2702,255,2023-09-21,281.28,Paid,11,INV-255-202309
2703,255,2023-10-21,281.28,Paid,6,INV-255-202310
2704,255,2023-11-21,281.28,Paid,9,INV-255-202311
2705,255,2023-12-21,281.28,Late,0,INV-255-202312
2706,255,2024-01-21,281.28,Paid,5,INV-255-202401
2707,256,2023-04-23,122.00,Paid,7,INV-256-202304
2708,256,2023-05-23,122.00,Paid,0,INV-256-202305
2709,256,2023-06-23,122.00,Paid,0,INV-256-202306
2710,256,2023-07-23,122.00,Paid,0,INV-256-202307
2711,257,2023-04-25,572.68,Late,0,INV-257-202304
2712,257,2023-05-25,572.68,Paid,0,INV-257-202305
2713,257,2023-06-25,572.68,Paid,3,INV-257-202306
2714,257,2023-07-25,572.68,Paid,11,INV-257-202307
2715,257,2023-08-25,572.68,Paid,0,INV-257-202308
2716,257,2023-09-25,572.68,Late,7,INV-257-202309
2717,257,2023-10-25,572.68,Paid,0,INV-257-202310
2718,257,2023-11-25,572.68,Paid,9,INV-257-202311
2719,257,2023-12-25,572.68,Paid,6,INV-257-202312
2720,257,2024-01-25,572.68,Paid,0,INV-257-202401
2721,258,2023-04-27,562.97,Paid,0,INV-258-202304
2722,258,2023-05-27,562.97,Paid,0,INV-258-202305
2723,258,2023-06-27,562.97,Paid,0,INV-258-202306
2724,258,2023-07-27,562.97,Paid,0,INV-258-202307
2725,258,2023-08-27,562.97,Pending,8,INV-258-202308
2726,258,2023-09-27,562.97,Pending,11,INV-258-202309
2727,258,2023-10-27,562.97,Late,18,INV-258-202310
2728,258,2023-11-27,562.97,Pending,29,INV-258-202311
2729,258,2023-12-27,562.97,Pending,15,INV-258-202312
2730,258,2024-01-27,562.97,Late,16,INV-258-202401
2731,259,2023-04-29,221.79,Paid,0,INV-259-202304
2732,259,2023-05-29,221.79,Paid,0,INV-259-202305
2733,259,2023-06-29,221.79,Failed,0,INV-259-202306
2734,259,2023-07-29,221.79,Paid,0,INV-259-202307
2735,259,2023-08-29,221.79,Late,20,INV-259-202308
2736,259,2023-09-29,221.79,Late,9,INV-259-202309
2737,259,2023-10-29,221.79,Failed,13,INV-259-202310
2738,259,2023-11-29,221.79,Failed,22,INV-259-202311
2739,259,2023-12-29,221.79,Late,13,INV-259-202312
2740,259,2024-01-29,221.79,Failed,15,INV-259-202401
2741,260,2023-05-01,773.62,Paid,5,INV-260-202305
2742,260,2023-06-01,773.62,Paid,0,INV-260-202306
2743,260,2023-07-01,773.62,Paid,0,INV-260-202307
2744,260,2023-08-01,773.62,Paid,0,INV-260-202308
2745,260,2023-09-01,773.62,Paid,0,INV-260-202309
2746,260,2023-10-01,773.62,Paid,0,INV-260-202310
2747,260,2023-11-01,773.62,Paid,0,INV-260-202311
2748,260,2023-12-01,773.62,Paid,0,INV-260-202312
2749,260,2024-01-01,773.62,Paid,0,INV-260-202401
2750,260,2024-02-01,773.62,Late,13,INV-260-202402
2751,261,2023-05-03,677.56,Paid,0,INV-261-202305
2752,261,2023-06-03,677.56,Late,11,INV-261-202306
2753,261,2023-07-03,677.56,Late,0,INV-261-202307
2754,261,2023-08-03,677.56,Paid,0,INV-261-202308
2755,261,2023-09-03,677.56,Paid,0,INV-261-202309
2756,261,2023-10-03,677.56,Paid,0,INV-261-202310
2757,261,2023-11-03,677.56,Paid,0,INV-261-202311
2758,261,2023-12-03,677.56,Paid,0,INV-261-202312
2759,262,2023-05-05,172.30,Paid,0,INV-262-202305
2760,262,2023-06-05,172.30,Late,0,INV-262-202306
2761,262,2023-07-05,172.30,Paid,0,INV-262-202307
2762,262,2023-08-05,172.30,Paid,0,INV-262-202308
2763,262,2023-09-05,172.30,Paid,0,INV-262-202309
2764,262,2023-10-05,172.30,Late,0,INV-262-202310
2765,263,2023-05-07,163.08,Late,0,INV-263-202305
2766,263,2023-06-07,163.08,Paid,0,INV-263-202306
2767,263,2023-07-07,163.08,Paid,0,INV-263-202307
2768,263,2023-08-07,163.08,Late,0,INV-263-202308
2769,263,2023-09-07,163.08,Paid,0,INV-263-202309
2770,263,2023-10-07,163.08,Paid,0,INV-263-202310
2771,263,2023-11-07,163.08,Late,0,INV-263-202311
2772,263,2023-12-07,163.08,Paid,0,INV-263-202312
2773,264,2023-05-09,246.07,Late,0,INV-264-202305
2774,264,2023-06-09,246.07,Paid,0,INV-264-202306
2775,264,2023-07-09,246.07,Paid,8,INV-264-202307
2776,264,2023-08-09,246.07,Paid,0,INV-264-202308
2777,264,2023-09-09,246.07,Paid,0,INV-264-202309
